workerid, condition, stimulus, response
AQWV4866H1PFQ,  1, 9, 4
AQWV4866H1PFQ,  1, 53, 4
AQWV4866H1PFQ,  1, 99, 3
AQWV4866H1PFQ,  1, 46, 5
AQWV4866H1PFQ,  1, 101, 4
AQWV4866H1PFQ,  1, 69, 4
AQWV4866H1PFQ,  1, 52, 4
AQWV4866H1PFQ,  1, 39, 5
AQWV4866H1PFQ,  1, 7, 5
AQWV4866H1PFQ,  1, 12, 3
AQWV4866H1PFQ,  1, 36, 4
AQWV4866H1PFQ,  1, 24, 4
AQWV4866H1PFQ,  1, 100, 4
AQWV4866H1PFQ,  1, 41, 4
AQWV4866H1PFQ,  1, 108, 5
AQWV4866H1PFQ,  1, 47, 4
AQWV4866H1PFQ,  1, 64, 5
AQWV4866H1PFQ,  1, 48, 3
AQWV4866H1PFQ,  1, 20, 4
AQWV4866H1PFQ,  1, 89, 5
AQWV4866H1PFQ,  1, 30, 3
AQWV4866H1PFQ,  1, 17, 4
AQWV4866H1PFQ,  1, 60, 5
AQWV4866H1PFQ,  1, 32, 4
ABL3H3O3BI8ZD,  1, 42, 5
ABL3H3O3BI8ZD,  1, 24, 5
ABL3H3O3BI8ZD,  1, 57, 4
ABL3H3O3BI8ZD,  1, 77, 5
ABL3H3O3BI8ZD,  1, 50, 5
ABL3H3O3BI8ZD,  1, 9, 5
ABL3H3O3BI8ZD,  1, 55, 6
ABL3H3O3BI8ZD,  1, 96, 4
ABL3H3O3BI8ZD,  1, 78, 4
ABL3H3O3BI8ZD,  1, 82, 5
ABL3H3O3BI8ZD,  1, 85, 5
ABL3H3O3BI8ZD,  1, 15, 5
ABL3H3O3BI8ZD,  1, 68, 4
ABL3H3O3BI8ZD,  1, 34, 5
ABL3H3O3BI8ZD,  1, 16, 6
ABL3H3O3BI8ZD,  1, 32, 5
ABL3H3O3BI8ZD,  1, 81, 6
ABL3H3O3BI8ZD,  1, 5, 5
ABL3H3O3BI8ZD,  1, 40, 4
ABL3H3O3BI8ZD,  1, 27, 5
ABL3H3O3BI8ZD,  1, 72, 5
ABL3H3O3BI8ZD,  1, 73, 5
ABL3H3O3BI8ZD,  1, 74, 5
ABL3H3O3BI8ZD,  1, 19, 6
ABL3H3O3BI8ZD,  1, 87, 6
ABL3H3O3BI8ZD,  1, 54, 6
ABL3H3O3BI8ZD,  1, 100, 6
ABL3H3O3BI8ZD,  1, 7, 6
ABL3H3O3BI8ZD,  1, 17, 5
ABL3H3O3BI8ZD,  1, 49, 5
ABL3H3O3BI8ZD,  1, 61, 5
ABL3H3O3BI8ZD,  1, 53, 5
ABL3H3O3BI8ZD,  1, 29, 5
ABL3H3O3BI8ZD,  1, 46, 5
ABL3H3O3BI8ZD,  1, 39, 3
ABL3H3O3BI8ZD,  1, 95, 3
ABL3H3O3BI8ZD,  1, 35, 4
ABL3H3O3BI8ZD,  1, 84, 5
ABL3H3O3BI8ZD,  1, 37, 5
ABL3H3O3BI8ZD,  1, 103, 5
ABL3H3O3BI8ZD,  1, 43, 6
ABL3H3O3BI8ZD,  1, 45, 6
ABL3H3O3BI8ZD,  1, 21, 4
ABL3H3O3BI8ZD,  1, 60, 2
ABL3H3O3BI8ZD,  1, 62, 2
ABL3H3O3BI8ZD,  1, 67, 3
ABL3H3O3BI8ZD,  1, 52, 5
ABL3H3O3BI8ZD,  1, 41, 6
ABL3H3O3BI8ZD,  1, 64, 4
ABL3H3O3BI8ZD,  1, 13, 4
ABL3H3O3BI8ZD,  1, 105, 4
ABL3H3O3BI8ZD,  1, 3, 6
ABL3H3O3BI8ZD,  1, 26, 4
ABL3H3O3BI8ZD,  1, 94, 3
ABL3H3O3BI8ZD,  1, 4, 5
ABL3H3O3BI8ZD,  1, 18, 5
ABL3H3O3BI8ZD,  1, 91, 5
ABL3H3O3BI8ZD,  1, 102, 5
ABL3H3O3BI8ZD,  1, 69, 4
ABL3H3O3BI8ZD,  1, 99, 4
ABL3H3O3BI8ZD,  1, 48, 5
ABL3H3O3BI8ZD,  1, 6, 6
ABL3H3O3BI8ZD,  1, 2, 6
ABL3H3O3BI8ZD,  1, 47, 6
ABL3H3O3BI8ZD,  1, 28, 6
ABL3H3O3BI8ZD,  1, 36, 6
ABL3H3O3BI8ZD,  1, 66, 6
ABL3H3O3BI8ZD,  1, 92, 6
ABL3H3O3BI8ZD,  1, 56, 5
ABL3H3O3BI8ZD,  1, 44, 5
ABL3H3O3BI8ZD,  1, 14, 5
ABL3H3O3BI8ZD,  1, 11, 5
ABL3H3O3BI8ZD,  1, 108, 6
ABL3H3O3BI8ZD,  1, 38, 6
ABL3H3O3BI8ZD,  1, 65, 5
ABL3H3O3BI8ZD,  1, 58, 5
ABL3H3O3BI8ZD,  1, 59, 5
ABL3H3O3BI8ZD,  1, 12, 5
ABL3H3O3BI8ZD,  1, 104, 4
ABL3H3O3BI8ZD,  1, 97, 4
ABL3H3O3BI8ZD,  1, 80, 4
ABL3H3O3BI8ZD,  1, 10, 6
ABL3H3O3BI8ZD,  1, 23, 6
ABL3H3O3BI8ZD,  1, 8, 6
ABL3H3O3BI8ZD,  1, 75, 4
ABL3H3O3BI8ZD,  1, 33, 5
ABL3H3O3BI8ZD,  1, 31, 6
ABL3H3O3BI8ZD,  1, 20, 5
ABL3H3O3BI8ZD,  1, 76, 5
ABL3H3O3BI8ZD,  1, 93, 6
ABL3H3O3BI8ZD,  1, 90, 6
ABL3H3O3BI8ZD,  1, 70, 6
ABL3H3O3BI8ZD,  1, 106, 4
ABL3H3O3BI8ZD,  1, 88, 5
ABL3H3O3BI8ZD,  1, 107, 5
ABL3H3O3BI8ZD,  1, 22, 5
ABL3H3O3BI8ZD,  1, 30, 5
ABL3H3O3BI8ZD,  1, 83, 5
ABL3H3O3BI8ZD,  1, 79, 4
ABL3H3O3BI8ZD,  1, 63, 4
ABL3H3O3BI8ZD,  1, 89, 4
ABL3H3O3BI8ZD,  1, 98, 4
ABL3H3O3BI8ZD,  1, 86, 4
ABL3H3O3BI8ZD,  1, 1, 5
ABL3H3O3BI8ZD,  1, 25, 5
ABL3H3O3BI8ZD,  1, 101, 5
ABL3H3O3BI8ZD,  1, 71, 5
ABL3H3O3BI8ZD,  1, 51, 5
A3JLE2LJ5I17E2,  1, 91, 5
A3JLE2LJ5I17E2,  1, 50, 4
A3JLE2LJ5I17E2,  1, 9, 5
A3JLE2LJ5I17E2,  1, 88, 5
A3JLE2LJ5I17E2,  1, 1, 5
A3JLE2LJ5I17E2,  1, 89, 5
A3JLE2LJ5I17E2,  1, 107, 5
A3JLE2LJ5I17E2,  1, 57, 3
A3JLE2LJ5I17E2,  1, 82, 3
A3JLE2LJ5I17E2,  1, 41, 6
A3JLE2LJ5I17E2,  1, 38, 5
A3JLE2LJ5I17E2,  1, 33, 5
A3JLE2LJ5I17E2,  1, 87, 4
A3JLE2LJ5I17E2,  1, 6, 4
A3JLE2LJ5I17E2,  1, 39, 4
A3JLE2LJ5I17E2,  1, 99, 4
A3JLE2LJ5I17E2,  1, 64, 5
A3JLE2LJ5I17E2,  1, 61, 3
A3JLE2LJ5I17E2,  1, 3, 6
A3JLE2LJ5I17E2,  1, 95, 5
A3JLE2LJ5I17E2,  1, 104, 4
A3JLE2LJ5I17E2,  1, 22, 5
A3JLE2LJ5I17E2,  1, 21, 5
A3JLE2LJ5I17E2,  1, 20, 5
A3JLE2LJ5I17E2,  1, 13, 3
A3JLE2LJ5I17E2,  1, 7, 3
A3JLE2LJ5I17E2,  1, 26, 4
A3JLE2LJ5I17E2,  1, 58, 6
A3JLE2LJ5I17E2,  1, 52, 5
A3JLE2LJ5I17E2,  1, 56, 3
A3JLE2LJ5I17E2,  1, 48, 4
A3JLE2LJ5I17E2,  1, 10, 5
A3JLE2LJ5I17E2,  1, 12, 4
A3JLE2LJ5I17E2,  1, 73, 4
A3JLE2LJ5I17E2,  1, 29, 4
A3JLE2LJ5I17E2,  1, 101, 4
A3JLE2LJ5I17E2,  1, 67, 4
A3JLE2LJ5I17E2,  1, 103, 4
A3JLE2LJ5I17E2,  1, 80, 4
A3JLE2LJ5I17E2,  1, 62, 4
A3JLE2LJ5I17E2,  1, 78, 4
A3JLE2LJ5I17E2,  1, 30, 4
A3JLE2LJ5I17E2,  1, 72, 5
A3JLE2LJ5I17E2,  1, 54, 5
A3JLE2LJ5I17E2,  1, 97, 4
A3JLE2LJ5I17E2,  1, 28, 4
A3JLE2LJ5I17E2,  1, 102, 4
A3JLE2LJ5I17E2,  1, 100, 4
A3JLE2LJ5I17E2,  1, 40, 4
A3JLE2LJ5I17E2,  1, 27, 1
A3JLE2LJ5I17E2,  1, 51, 3
A3JLE2LJ5I17E2,  1, 44, 4
A3JLE2LJ5I17E2,  1, 79, 4
A3JLE2LJ5I17E2,  1, 71, 4
A3JLE2LJ5I17E2,  1, 98, 3
A3JLE2LJ5I17E2,  1, 4, 4
A3JLE2LJ5I17E2,  1, 17, 4
A3JLE2LJ5I17E2,  1, 81, 5
A3JLE2LJ5I17E2,  1, 2, 3
A3JLE2LJ5I17E2,  1, 8, 4
A3JLE2LJ5I17E2,  1, 23, 4
A3JLE2LJ5I17E2,  1, 77, 4
A3JLE2LJ5I17E2,  1, 106, 4
A3JLE2LJ5I17E2,  1, 16, 5
A3JLE2LJ5I17E2,  1, 47, 5
A3JLE2LJ5I17E2,  1, 60, 4
A3JLE2LJ5I17E2,  1, 70, 4
A3JLE2LJ5I17E2,  1, 76, 4
A3JLE2LJ5I17E2,  1, 85, 5
A3JLE2LJ5I17E2,  1, 42, 4
A3JLE2LJ5I17E2,  1, 53, 6
A3JLE2LJ5I17E2,  1, 36, 6
A3JLE2LJ5I17E2,  1, 37, 4
A3JLE2LJ5I17E2,  1, 96, 4
A3JLE2LJ5I17E2,  1, 35, 4
A3JLE2LJ5I17E2,  1, 15, 5
A3JLE2LJ5I17E2,  1, 31, 6
A3JLE2LJ5I17E2,  1, 65, 5
A3JLE2LJ5I17E2,  1, 86, 3
A3JLE2LJ5I17E2,  1, 11, 6
A3JLE2LJ5I17E2,  1, 66, 5
A3JLE2LJ5I17E2,  1, 92, 3
A3JLE2LJ5I17E2,  1, 90, 3
A3JLE2LJ5I17E2,  1, 93, 3
A3JLE2LJ5I17E2,  1, 108, 3
A3JLE2LJ5I17E2,  1, 55, 6
A3JLE2LJ5I17E2,  1, 32, 5
A3JLE2LJ5I17E2,  1, 84, 5
A3JLE2LJ5I17E2,  1, 45, 5
A3JLE2LJ5I17E2,  1, 59, 5
A3JLE2LJ5I17E2,  1, 63, 5
A3JLE2LJ5I17E2,  1, 46, 5
A3JLE2LJ5I17E2,  1, 68, 5
A3JLE2LJ5I17E2,  1, 105, 5
A3JLE2LJ5I17E2,  1, 75, 5
A3JLE2LJ5I17E2,  1, 34, 5
A3JLE2LJ5I17E2,  1, 18, 5
A3JLE2LJ5I17E2,  1, 5, 5
A3JLE2LJ5I17E2,  1, 69, 5
A3JLE2LJ5I17E2,  1, 83, 5
A3JLE2LJ5I17E2,  1, 25, 3
A3JLE2LJ5I17E2,  1, 24, 5
A3JLE2LJ5I17E2,  1, 94, 5
A3JLE2LJ5I17E2,  1, 43, 6
A3JLE2LJ5I17E2,  1, 19, 6
A3JLE2LJ5I17E2,  1, 74, 3
A3JLE2LJ5I17E2,  1, 49, 5
A3JLE2LJ5I17E2,  1, 14, 3
A2H6K1XIK4LY7O,  1, 106, 4
A2H6K1XIK4LY7O,  1, 15, 4
A2H6K1XIK4LY7O,  1, 22, 4
A2H6K1XIK4LY7O,  1, 55, 4
A2H6K1XIK4LY7O,  1, 70, 4
A2H6K1XIK4LY7O,  1, 49, 5
A2H6K1XIK4LY7O,  1, 91, 5
A2H6K1XIK4LY7O,  1, 73, 5
A2H6K1XIK4LY7O,  1, 44, 5
A2H6K1XIK4LY7O,  1, 63, 5
A2H6K1XIK4LY7O,  1, 95, 6
A2H6K1XIK4LY7O,  1, 3, 5
A2H6K1XIK4LY7O,  1, 90, 5
A2H6K1XIK4LY7O,  1, 87, 5
A2H6K1XIK4LY7O,  1, 104, 5
A2H6K1XIK4LY7O,  1, 56, 5
A2H6K1XIK4LY7O,  1, 75, 5
A2H6K1XIK4LY7O,  1, 51, 5
A2H6K1XIK4LY7O,  1, 57, 5
A2H6K1XIK4LY7O,  1, 37, 5
A2H6K1XIK4LY7O,  1, 46, 5
A2H6K1XIK4LY7O,  1, 54, 4
A2H6K1XIK4LY7O,  1, 58, 4
A2H6K1XIK4LY7O,  1, 48, 4
A2H6K1XIK4LY7O,  1, 27, 5
A2H6K1XIK4LY7O,  1, 35, 5
A2H6K1XIK4LY7O,  1, 96, 5
A2H6K1XIK4LY7O,  1, 105, 5
A2H6K1XIK4LY7O,  1, 38, 5
A2H6K1XIK4LY7O,  1, 103, 5
A2H6K1XIK4LY7O,  1, 33, 4
A2H6K1XIK4LY7O,  1, 77, 4
A2H6K1XIK4LY7O,  1, 107, 4
A2H6K1XIK4LY7O,  1, 13, 4
A2H6K1XIK4LY7O,  1, 68, 4
A2H6K1XIK4LY7O,  1, 29, 4
A2H6K1XIK4LY7O,  1, 99, 4
A2H6K1XIK4LY7O,  1, 40, 3
A2H6K1XIK4LY7O,  1, 79, 5
A2H6K1XIK4LY7O,  1, 10, 5
A2H6K1XIK4LY7O,  1, 98, 5
A2H6K1XIK4LY7O,  1, 85, 5
A2H6K1XIK4LY7O,  1, 34, 5
A2H6K1XIK4LY7O,  1, 14, 5
A2H6K1XIK4LY7O,  1, 76, 5
A2H6K1XIK4LY7O,  1, 82, 5
A2H6K1XIK4LY7O,  1, 66, 5
A2H6K1XIK4LY7O,  1, 16, 5
A2H6K1XIK4LY7O,  1, 101, 5
A2H6K1XIK4LY7O,  1, 92, 6
A2H6K1XIK4LY7O,  1, 24, 5
A2H6K1XIK4LY7O,  1, 43, 5
A2H6K1XIK4LY7O,  1, 5, 5
A2H6K1XIK4LY7O,  1, 89, 5
A2H6K1XIK4LY7O,  1, 31, 5
A2H6K1XIK4LY7O,  1, 18, 4
A2H6K1XIK4LY7O,  1, 69, 5
A2H6K1XIK4LY7O,  1, 67, 5
A2H6K1XIK4LY7O,  1, 30, 5
A2H6K1XIK4LY7O,  1, 102, 5
A2H6K1XIK4LY7O,  1, 23, 5
A2H6K1XIK4LY7O,  1, 12, 5
A2H6K1XIK4LY7O,  1, 74, 6
A2H6K1XIK4LY7O,  1, 4, 5
A2H6K1XIK4LY7O,  1, 60, 5
A2H6K1XIK4LY7O,  1, 28, 4
A2H6K1XIK4LY7O,  1, 20, 5
A2H6K1XIK4LY7O,  1, 26, 5
A2H6K1XIK4LY7O,  1, 39, 5
A2H6K1XIK4LY7O,  1, 1, 5
A2H6K1XIK4LY7O,  1, 8, 5
A2H6K1XIK4LY7O,  1, 80, 5
A2H6K1XIK4LY7O,  1, 100, 5
A2H6K1XIK4LY7O,  1, 86, 5
A2H6K1XIK4LY7O,  1, 17, 5
A2H6K1XIK4LY7O,  1, 88, 5
A2H6K1XIK4LY7O,  1, 11, 4
A2H6K1XIK4LY7O,  1, 78, 4
A2H6K1XIK4LY7O,  1, 93, 5
A2H6K1XIK4LY7O,  1, 65, 5
A2H6K1XIK4LY7O,  1, 41, 5
A2H6K1XIK4LY7O,  1, 108, 5
A2H6K1XIK4LY7O,  1, 81, 5
A2H6K1XIK4LY7O,  1, 25, 5
A2H6K1XIK4LY7O,  1, 84, 5
A2H6K1XIK4LY7O,  1, 2, 5
A2H6K1XIK4LY7O,  1, 9, 5
A2H6K1XIK4LY7O,  1, 61, 5
A2H6K1XIK4LY7O,  1, 71, 5
A2H6K1XIK4LY7O,  1, 19, 5
A2H6K1XIK4LY7O,  1, 7, 5
A2H6K1XIK4LY7O,  1, 64, 5
A2H6K1XIK4LY7O,  1, 97, 5
A2H6K1XIK4LY7O,  1, 50, 5
A2H6K1XIK4LY7O,  1, 47, 4
A2H6K1XIK4LY7O,  1, 6, 4
A2H6K1XIK4LY7O,  1, 53, 5
A2H6K1XIK4LY7O,  1, 42, 4
A2H6K1XIK4LY7O,  1, 94, 4
A2H6K1XIK4LY7O,  1, 21, 4
A2H6K1XIK4LY7O,  1, 72, 4
A2H6K1XIK4LY7O,  1, 59, 5
A2H6K1XIK4LY7O,  1, 32, 5
A2H6K1XIK4LY7O,  1, 52, 5
A2H6K1XIK4LY7O,  1, 62, 5
A2H6K1XIK4LY7O,  1, 36, 5
A2H6K1XIK4LY7O,  1, 45, 5
A2H6K1XIK4LY7O,  1, 83, 5
A1JV64BL3WCK0G,  1, 35, 2
A1JV64BL3WCK0G,  1, 15, 4
A1JV64BL3WCK0G,  1, 44, 7
A1JV64BL3WCK0G,  1, 3, 6
A1JV64BL3WCK0G,  1, 26, 2
A1JV64BL3WCK0G,  1, 41, 5
A1JV64BL3WCK0G,  1, 84, 2
A1JV64BL3WCK0G,  1, 61, 6
A1JV64BL3WCK0G,  1, 38, 7
A1JV64BL3WCK0G,  1, 51, 2
A1JV64BL3WCK0G,  1, 98, 6
A1JV64BL3WCK0G,  1, 53, 3
A1JV64BL3WCK0G,  1, 39, 5
A1JV64BL3WCK0G,  1, 21, 5
A1JV64BL3WCK0G,  1, 24, 3
A1JV64BL3WCK0G,  1, 31, 5
A1JV64BL3WCK0G,  1, 19, 2
A1JV64BL3WCK0G,  1, 9, 6
A1JV64BL3WCK0G,  1, 17, 6
A1JV64BL3WCK0G,  1, 101, 5
A1JV64BL3WCK0G,  1, 63, 6
A1JV64BL3WCK0G,  1, 66, 3
A1JV64BL3WCK0G,  1, 45, 6
A1JV64BL3WCK0G,  1, 94, 5
A1JV64BL3WCK0G,  1, 104, 3
A1JV64BL3WCK0G,  1, 62, 5
A1JV64BL3WCK0G,  1, 48, 2
A1JV64BL3WCK0G,  1, 85, 1
A1JV64BL3WCK0G,  1, 72, 3
A1JV64BL3WCK0G,  1, 4, 5
A1JV64BL3WCK0G,  1, 99, 6
A1JV64BL3WCK0G,  1, 43, 7
A1JV64BL3WCK0G,  1, 65, 6
A1JV64BL3WCK0G,  1, 108, 7
A1JV64BL3WCK0G,  1, 58, 7
A1JV64BL3WCK0G,  1, 87, 6
A1JV64BL3WCK0G,  1, 20, 7
A1JV64BL3WCK0G,  1, 5, 7
A1JV64BL3WCK0G,  1, 12, 6
A1JV64BL3WCK0G,  1, 74, 6
A1JV64BL3WCK0G,  1, 6, 5
A1JV64BL3WCK0G,  1, 89, 3
A1JV64BL3WCK0G,  1, 29, 5
A1JV64BL3WCK0G,  1, 14, 5
A1JV64BL3WCK0G,  1, 8, 2
A1JV64BL3WCK0G,  1, 25, 5
A1JV64BL3WCK0G,  1, 90, 6
A1JV64BL3WCK0G,  1, 1, 7
A1JV64BL3WCK0G,  1, 28, 1
A1JV64BL3WCK0G,  1, 93, 7
A1JV64BL3WCK0G,  1, 40, 6
A1JV64BL3WCK0G,  1, 50, 2
A1JV64BL3WCK0G,  1, 42, 6
A1JV64BL3WCK0G,  1, 55, 1
A1JV64BL3WCK0G,  1, 16, 6
A1JV64BL3WCK0G,  1, 10, 1
A1JV64BL3WCK0G,  1, 54, 5
A1JV64BL3WCK0G,  1, 57, 7
A1JV64BL3WCK0G,  1, 103, 6
A1JV64BL3WCK0G,  1, 82, 7
A1JV64BL3WCK0G,  1, 11, 7
A1JV64BL3WCK0G,  1, 75, 6
A1JV64BL3WCK0G,  1, 96, 7
A1JV64BL3WCK0G,  1, 83, 7
A1JV64BL3WCK0G,  1, 95, 7
A1JV64BL3WCK0G,  1, 106, 7
A1JV64BL3WCK0G,  1, 2, 6
A1JV64BL3WCK0G,  1, 22, 7
A1JV64BL3WCK0G,  1, 92, 7
A1JV64BL3WCK0G,  1, 7, 7
A1JV64BL3WCK0G,  1, 18, 2
A1JV64BL3WCK0G,  1, 64, 6
A1JV64BL3WCK0G,  1, 76, 7
A1JV64BL3WCK0G,  1, 32, 6
A1JV64BL3WCK0G,  1, 105, 6
A1JV64BL3WCK0G,  1, 68, 2
A1JV64BL3WCK0G,  1, 100, 4
A1JV64BL3WCK0G,  1, 36, 6
A1JV64BL3WCK0G,  1, 73, 6
A1JV64BL3WCK0G,  1, 102, 5
A1JV64BL3WCK0G,  1, 34, 6
A1JV64BL3WCK0G,  1, 70, 6
A1JV64BL3WCK0G,  1, 56, 2
A1JV64BL3WCK0G,  1, 80, 6
A1JV64BL3WCK0G,  1, 78, 6
A1JV64BL3WCK0G,  1, 47, 6
A1JV64BL3WCK0G,  1, 46, 4
A1JV64BL3WCK0G,  1, 27, 6
A1JV64BL3WCK0G,  1, 88, 6
A1JV64BL3WCK0G,  1, 60, 1
A1JV64BL3WCK0G,  1, 33, 6
A1JV64BL3WCK0G,  1, 49, 7
A1JV64BL3WCK0G,  1, 107, 7
A1JV64BL3WCK0G,  1, 79, 7
A1JV64BL3WCK0G,  1, 97, 7
A1JV64BL3WCK0G,  1, 67, 6
A1JV64BL3WCK0G,  1, 13, 6
A1JV64BL3WCK0G,  1, 69, 6
A1JV64BL3WCK0G,  1, 71, 5
A1JV64BL3WCK0G,  1, 91, 4
A1JV64BL3WCK0G,  1, 23, 6
A1JV64BL3WCK0G,  1, 59, 2
A1JV64BL3WCK0G,  1, 52, 1
A1JV64BL3WCK0G,  1, 86, 2
A1JV64BL3WCK0G,  1, 37, 6
A1JV64BL3WCK0G,  1, 77, 7
A1JV64BL3WCK0G,  1, 81, 7
A1JV64BL3WCK0G,  1, 30, 4
A2XGOBIWUDYLOT,  1, 61, 4
A2XGOBIWUDYLOT,  1, 26, 5
A2XGOBIWUDYLOT,  1, 103, 3
A2XGOBIWUDYLOT,  1, 58, 2
A2XGOBIWUDYLOT,  1, 25, 3
A2XGOBIWUDYLOT,  1, 50, 3
A2XGOBIWUDYLOT,  1, 10, 4
A2XGOBIWUDYLOT,  1, 67, 4
A2XGOBIWUDYLOT,  1, 75, 3
A2XGOBIWUDYLOT,  1, 71, 5
A2XGOBIWUDYLOT,  1, 102, 2
A2XGOBIWUDYLOT,  1, 78, 4
A2XGOBIWUDYLOT,  1, 36, 3
A2XGOBIWUDYLOT,  1, 77, 5
A2XGOBIWUDYLOT,  1, 100, 2
A2XGOBIWUDYLOT,  1, 85, 2
A2XGOBIWUDYLOT,  1, 38, 1
A2XGOBIWUDYLOT,  1, 47, 2
A2XGOBIWUDYLOT,  1, 83, 2
A2XGOBIWUDYLOT,  1, 17, 2
A2XGOBIWUDYLOT,  1, 93, 3
A2XGOBIWUDYLOT,  1, 104, 2
A2XGOBIWUDYLOT,  1, 65, 3
A2XGOBIWUDYLOT,  1, 34, 3
A2XGOBIWUDYLOT,  1, 7, 2
A2XGOBIWUDYLOT,  1, 27, 5
A2XGOBIWUDYLOT,  1, 14, 3
A2XGOBIWUDYLOT,  1, 37, 3
A2XGOBIWUDYLOT,  1, 49, 2
A2XGOBIWUDYLOT,  1, 82, 2
A2XGOBIWUDYLOT,  1, 32, 4
A2XGOBIWUDYLOT,  1, 46, 2
A2XGOBIWUDYLOT,  1, 56, 2
A2XGOBIWUDYLOT,  1, 60, 1
A2XGOBIWUDYLOT,  1, 18, 2
A2XGOBIWUDYLOT,  1, 8, 5
A2XGOBIWUDYLOT,  1, 13, 6
A2XGOBIWUDYLOT,  1, 97, 5
A2XGOBIWUDYLOT,  1, 87, 4
A2XGOBIWUDYLOT,  1, 80, 4
A2XGOBIWUDYLOT,  1, 101, 3
A2XGOBIWUDYLOT,  1, 73, 5
A2XGOBIWUDYLOT,  1, 16, 3
A2XGOBIWUDYLOT,  1, 81, 4
A2XGOBIWUDYLOT,  1, 39, 3
A2XGOBIWUDYLOT,  1, 12, 3
A2XGOBIWUDYLOT,  1, 90, 2
A2XGOBIWUDYLOT,  1, 11, 3
A2XGOBIWUDYLOT,  1, 66, 2
A2XGOBIWUDYLOT,  1, 107, 3
A2XGOBIWUDYLOT,  1, 84, 1
A2XGOBIWUDYLOT,  1, 63, 2
A2XGOBIWUDYLOT,  1, 106, 2
A2XGOBIWUDYLOT,  1, 19, 2
A2XGOBIWUDYLOT,  1, 95, 3
A2XGOBIWUDYLOT,  1, 86, 3
A2XGOBIWUDYLOT,  1, 59, 2
A2XGOBIWUDYLOT,  1, 91, 3
A2XGOBIWUDYLOT,  1, 1, 3
A2XGOBIWUDYLOT,  1, 94, 4
A2XGOBIWUDYLOT,  1, 69, 3
A2XGOBIWUDYLOT,  1, 92, 2
A2XGOBIWUDYLOT,  1, 28, 2
A2XGOBIWUDYLOT,  1, 35, 2
A2XGOBIWUDYLOT,  1, 108, 2
A2XGOBIWUDYLOT,  1, 70, 1
A2XGOBIWUDYLOT,  1, 22, 2
A2XGOBIWUDYLOT,  1, 68, 2
A2XGOBIWUDYLOT,  1, 40, 3
A2XGOBIWUDYLOT,  1, 33, 3
A2XGOBIWUDYLOT,  1, 15, 2
A2XGOBIWUDYLOT,  1, 9, 4
A2XGOBIWUDYLOT,  1, 43, 4
A2XGOBIWUDYLOT,  1, 98, 3
A2XGOBIWUDYLOT,  1, 88, 3
A2XGOBIWUDYLOT,  1, 99, 2
A2XGOBIWUDYLOT,  1, 5, 2
A2XGOBIWUDYLOT,  1, 62, 2
A2XGOBIWUDYLOT,  1, 44, 2
A2XGOBIWUDYLOT,  1, 96, 5
A2XGOBIWUDYLOT,  1, 30, 5
A2XGOBIWUDYLOT,  1, 2, 5
A2XGOBIWUDYLOT,  1, 23, 4
A2XGOBIWUDYLOT,  1, 72, 4
A2XGOBIWUDYLOT,  1, 76, 3
A2XGOBIWUDYLOT,  1, 20, 3
A2XGOBIWUDYLOT,  1, 53, 3
A2XGOBIWUDYLOT,  1, 57, 2
A2XGOBIWUDYLOT,  1, 4, 2
A2XGOBIWUDYLOT,  1, 31, 2
A2XGOBIWUDYLOT,  1, 54, 4
A2XGOBIWUDYLOT,  1, 21, 3
A2XGOBIWUDYLOT,  1, 45, 4
A2XGOBIWUDYLOT,  1, 74, 2
A2XGOBIWUDYLOT,  1, 89, 3
A2XGOBIWUDYLOT,  1, 79, 3
A2XGOBIWUDYLOT,  1, 105, 3
A2XGOBIWUDYLOT,  1, 55, 3
A2XGOBIWUDYLOT,  1, 6, 3
A2XGOBIWUDYLOT,  1, 29, 2
A2XGOBIWUDYLOT,  1, 64, 5
A2XGOBIWUDYLOT,  1, 24, 5
A2XGOBIWUDYLOT,  1, 41, 5
A2XGOBIWUDYLOT,  1, 51, 4
A2XGOBIWUDYLOT,  1, 3, 3
A2XGOBIWUDYLOT,  1, 48, 3
A2XGOBIWUDYLOT,  1, 52, 3
A2XGOBIWUDYLOT,  1, 42, 3
A2VRDE2FHCBMF8,  1, 108, 3
A2VRDE2FHCBMF8,  1, 9, 5
A2VRDE2FHCBMF8,  1, 75, 2
A2VRDE2FHCBMF8,  1, 54, 3
A2VRDE2FHCBMF8,  1, 99, 5
A2VRDE2FHCBMF8,  1, 70, 3
A2VRDE2FHCBMF8,  1, 42, 3
A2VRDE2FHCBMF8,  1, 58, 5
A2VRDE2FHCBMF8,  1, 56, 2
A2VRDE2FHCBMF8,  1, 83, 6
A2VRDE2FHCBMF8,  1, 28, 3
A2VRDE2FHCBMF8,  1, 104, 5
A2VRDE2FHCBMF8,  1, 77, 5
A2VRDE2FHCBMF8,  1, 64, 4
A2VRDE2FHCBMF8,  1, 84, 3
A2VRDE2FHCBMF8,  1, 52, 3
A2VRDE2FHCBMF8,  1, 69, 5
A2VRDE2FHCBMF8,  1, 46, 3
A2VRDE2FHCBMF8,  1, 66, 5
A2VRDE2FHCBMF8,  1, 41, 3
A2VRDE2FHCBMF8,  1, 36, 5
A2VRDE2FHCBMF8,  1, 8, 3
A2VRDE2FHCBMF8,  1, 47, 5
A2VRDE2FHCBMF8,  1, 18, 3
A2VRDE2FHCBMF8,  1, 57, 5
